title,date,description
Nokia patents technology for encrypting digital assets,2024-12-23 09:29:00,"Nokia takes a major step toward securing cryptocurrencies with a new encryption patent. Nokia Technologies Co., Ltd. reportedly filed for a patent on Dec. 23, 2024, under the title “Device method and computer program” to improve the encryption of digital…"
Phoenix Group targets Nasdaq for dual listing in 2025,2024-12-23 08:50:00,"UAE’s first crypto-listed company, Phoenix Group, plans NASDAQ dual-listing. Phoenix Group, the first cryptocurrency company in the UAE to be listed on the Abu Dhabi Stock Exchange (ADX), is planning to dual-list on the Nasdaq in 2025 to expand its…"
"Ripple millionaire gets $20m after recent pump, invests in DTX Exchange",2024-12-23 06:44:00,"How a Ripple millionaire’s windfall from XRP’s surge is inspiring interest in DTX Exchange, a new platform promising unprecedented growth potential. #partnercontent"
Chainlink price double bottoms as whales accumulate,2024-12-22 13:42:00,"Chainlink formed a double-bottom pattern, pointing to a potential rebound, as signs showed that some whales were accumulating the token. Chainlink (LINK), the biggest oracle provider, bottomed at $20.12 on Friday and rebounded to $22.50 on Sunday, Dec. 22. Still,…"
Discovering the next crypto to hit $1: Top picks for 2025,2024-12-21 17:28:00,Discover the top low-cap cryptocurrencies with potential to reach $1 in 2025. Explore their features and growth opportunities. #partnercontent
"While SHIB and ADA prices struggle, this token is making headlines with 500% price gain",2024-12-21 16:30:00,"As SHIB and ADA face challenges, DTX Exchange shines with 500% returns and predictions of 5x growth by 2025. #partnercontent"
"SEND surges 360%, dForce jumps 160%, BTC struggles to reclaim $100k",2024-12-21 16:16:00,"The price of SEND and dForce jumped triple digits, while Bitcoin shows clear signs of struggling to reclaim $100,000. The cryptocurrency market is showing signs of recovery after the recent slump. Ethereum (ETH), which fell as low as $3,000, has…"
Ethena price slips after BitMex founder Arthur Hayes moves tokens,2024-12-21 15:35:00,"Ethena erased some of the gains made on Friday, Dec. 12, after on-chain data showed that Arthur Hayes was selling. Ethena (ENA) token retreated to $1.10, down from an intraday high of $1.2240. It has dropped by over 16% from…"
5 cryptos dominating year-end and positioned for a $1M portfolio boost by 2025,2024-12-21 07:16:00,"As crypto markets heat up, standout coins show explosive growth potential, promising life-changing wealth by 2025. #partnercontent"
Michael Saylor is willing to advise Trump on the crypto policy,2024-12-20 22:59:00,"MicroStrategy Inc. co-founder and executive Chairman Michael Saylor says he is willing to advise Trump on cryptocurrency policy when the crypto advisory council is set. During the Dec. 18 episode of the Open Interest show on Bloomberg Television, Saylor voiced…"
Vivek Ramaswamy’s X account hacked to promote fake crypto partnership,2024-12-20 16:01:00,"Vivek Ramaswamy’s account on X was hacked to falsely announce a partnership between the U.S. Department of Government Efficiency and USUAL. The post claimed a partnership between the U.S. Department of Government Efficiency and the stablecoin issuer USUAL, stating that…"
Multiple Network announces brand upgrade and AI-powered privacy solution,2024-12-20 15:19:00,"Multiple Network unveils brand upgrade to address AI-privacy and efficiency, announces MultiGrow testnet launch. In an important step toward combining AI and decentralized ecosystems, Multiple Network has announced a brand change. By resolving issues with privacy protection and data acceleration…"
How this Catizen killer is crushing it with $1.8m raised,2024-12-20 11:13:00,"Dogizen redefines Telegram gaming with its unique ICO, raising $1.8m in presale and poised to outpace Catizen in the booming $1.4b market. #pressrelease"
Here’s why MOVE rallied 26% as the crypto market tanked,2024-12-20 10:07:00,"MOVE, the native token of the Ethereum layer-2 blockchain Movement, experienced a significant price rally outpacing the broader crypto market, which remained on a downward trajectory. Movement (MOVE) recorded the highest gains among the top 100 largest crypto assets on…"
TON blockchain data now live on Dune,2024-12-19 14:57:00,"The Open Network, a blockchain originally developed by Telegram, is now integrated with Dune , a platform for on-chain data exploration.  This integration allows developers, analysts, and blockchain enthusiasts to access and study TON’s ecosystem activity through custom dashboards and…"
Over 72% of PENGU holders dump all tokens immediately after launch,2024-12-19 13:51:00,TK Research found that more than 72% of PENGU holders have sold or moved all their tokens immediately after the launch. This means only 18% are still holding onto their entire token supply. According to data from on-chain analysis firm…
New exchange token set to 30x this bull run as SOL aims for new ATH and XRP surges 130%,2024-12-18 18:07:00,"Solana eyes new highs, Ripple climbs 130%, but DTX Exchange steals the spotlight with 440% ROI and 30x potential gains. #partnercontent"
myDid: The decentralized breakthrough in digital identity management,2024-12-18 12:58:00,"myDid transforms digital identity management with a secure, decentralized platform that prioritizes user control and privacy. #partnercontent"
OKX web3 launched an official Dune dashboard for DEX,2024-12-18 09:24:00,"Major crypto exchange OKX is now live on the crypto ecosystem’s top on-chain data platform, Dune. Users can now access on-chain DEX data from OKX on Dune, ranging from daily transaction volumes to cross-chain swaps. On Dec. 18, Dune expands…"
"Investors bet on FXG to turn $100 into $10,000 over BNB and AVAX",2024-12-18 08:30:00,"Investors eye FXG for its potential to turn $100 into $10,000 ahead of BNB and AVAX. #pressrelease"
Crypto.news Awards 2024 categories and nominees,2024-12-17 20:55:00,"This year, the Crypto.news organizes an award among the best crypto projects. There will be two winners in each category — Crypto.news choice and Community choice. Winners will be announced on December 23rd. Awards feature projects nominated in the following…"
PENGU trader flipped $10k to $3 on Pudgy Penguins tokens,2024-12-17 20:00:00,"One luckless trader blew $10,000 buying Pudgy Penguins PENGU tokens shortly before the NFT-tied airdrop."
Gaming tokenomics 2025: How cryptocurrencies are creating new rules in GameDev,2024-12-17 15:39:00,"Blockchain and tokenomics are changing gaming, merging crypto economics with GameDev for decentralized ecosystems. #partnercontent"
Ethereum price stalls at key price but on-chain metrics point to a surge,2024-12-17 15:34:00,"Ethereum price has stalled at the resistance level of $4,000, but on-chain metrics and other external factors points to more gains. Ethereum (ETH), the second-largest cryptocurrency by market capitalization, was trading at $4,008. But the momentum failed to continue as…"
"FTX to start bankruptcy payouts via Kraken, BitGo from Jan. 3",2024-12-16 19:13:00,"Users caught in FTX’s 2022 crash will begin receiving bankruptcy distributions, optionally in stablecoins, through Kraken and BitGo."
VIRTUAL hits new all-time high amid 26% surge,2024-12-16 13:36:00,"The native token of Virtuals Protocol, the artificial intelligence and metaverse project that’s among hottest in the market amid rise of AI agents, rose to a new all-time high on Dec. 16. Virtuals Protocol (VIRTUAL) price hit $2.96 across major…"
CZ highlights how governments are leaning towards BTC strategic reserves,2024-12-16 12:16:00,"Former Binance CEO Changpeng ‘CZ’ Zhao creates a thread on X, showcasing news headlines that point to governments establishing strategic Bitcoin reserves, much like the plans introduced in the U.S. In a recent post, CZ shared a headline that showed…"
"Justin Sun withdraws $209M ETH from Lido Finance, profits $349M",2024-12-16 09:43:00,"The founder of TRON, Justin Sun, has applied to withdraw 52,905 ETH, worth $209 million, from Lido Finance. This could affect Ethereum’s prices, says historical data."
Solana shows flag pattern as XRP holds above $2; DTX rolls out mega $1M giveaway,2024-12-14 18:25:00,"Solana eyes breakout, XRP holds $2, but DTX Exchange steals the spotlight with record presale and $1M giveaway. #partnercontent"
This could be the end of the bull run or time to buy XRP & DTX at low prices,2024-12-13 21:33:00,"Ripple’s XRP and DTX tokens are poised to soar, with whales investing big and DTX presale exceeding $10.10M despite market dips. #partnercontent"
What is Hedera Hashgraph? HBAR crypto explained,2024-12-13 17:53:00,The Internet is a big world; every country represents a digital ledger. Most of these ledgers are blockchains but most have ‘slow economies’. Here is where the global leader Hedera Hashgraph comes into the picture. It is a distributed ledger…
Sui expands RWA tokenization with Ant Digital Technologies partnership,2024-12-13 17:18:00,"Sui is looking to bolster its traction in real-world assets tokenization, with a new partnership with Ant Digital Technologies and web3 plug-and-play tools provider ZAN. The Sui (SUI) team will leverage the new collaboration to tokenize environmental, social, and governance-backed…"
